id,neighbourhood_group,neighbourhood,room_type,minimum_nights,price,availability_365,latitude,longitude
31237303,Queens,Springfield Gardens,Private room,30,81.0,90,40.6908,-73.747
31255471,Manhattan,Upper West Side,Entire home/apt,30,154.0,334,40.795319,-73.962914
31277426,Brooklyn,Flatbush,Entire home/apt,30,225.0,63,40.641239166259766,-73.96507263183594
31600379,Brooklyn,Gowanus,Entire home/apt,30,99.0,157,40.66757,-73.99121
31602882,Brooklyn,Crown Heights,Private room,30,95.0,36,40.67598,-73.94761
31612381,Manhattan,Harlem,Private room,30,50.0,364,40.828373,-73.950436
31614670,Brooklyn,East Flatbush,Private room,30,60.0,263,40.64905,-73.92848
31622448,Manhattan,Harlem,Entire home/apt,3,208.0,225,40.80491,-73.94737
31623508,Brooklyn,Bushwick,Entire home/apt,30,100.0,150,40.69263,-73.91654
31624317,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,180.0,105,40.68891,-73.92806
31663848,Brooklyn,Williamsburg,Entire home/apt,30,223.0,119,40.71415,-73.95271
31667621,Manhattan,Midtown,Entire home/apt,2,241.0,78,40.74691,-73.98683
31670943,Bronx,Mount Hope,Entire home/apt,30,65.0,28,40.84524,-73.90798
31689618,Brooklyn,South Slope,Entire home/apt,30,120.0,227,40.6632,-73.9858
31697123,Brooklyn,East New York,Entire home/apt,30,84.0,337,40.67134,-73.87862
31715312,Manhattan,Midtown,Entire home/apt,2,233.0,171,40.74744,-73.98702
31717837,Brooklyn,East New York,Entire home/apt,30,124.0,90,40.6716,-73.88797
31722021,Queens,Long Island City,Entire home/apt,30,200.0,244,40.7461,-73.94165
31726939,Manhattan,Tribeca,Entire home/apt,31,550.0,26,40.71579,-74.00587
31732450,Brooklyn,Cypress Hills,Private room,30,47.0,64,40.68982,-73.86784
31737653,Manhattan,Washington Heights,Entire home/apt,30,90.0,120,40.8358,-73.93747
31758231,Bronx,Mount Hope,Private room,30,48.0,51,40.84889,-73.90293
31760509,Manhattan,Harlem,Private room,30,106.0,285,40.804,-73.95654
31760941,Bronx,Mott Haven,Entire home/apt,30,125.0,269,40.81132,-73.92177
31773364,Queens,Woodside,Private room,30,62.0,330,40.74527,-73.90885
31794109,Manhattan,Chelsea,Entire home/apt,31,309.0,214,40.753011,-73.995934
31582797,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,127.0,180,40.6884,-73.94293
31584089,Manhattan,Chelsea,Entire home/apt,31,346.0,338,40.753011,-73.995934
31934408,Queens,East Elmhurst,Entire home/apt,30,125.0,101,40.75559,-73.88739
31957975,Staten Island,Rosebank,Private room,30,93.0,60,40.61572,-74.0671
31961126,Queens,Edgemere,Private room,3,121.0,6,40.59662,-73.76961
31978518,Brooklyn,Fort Greene,Entire home/apt,30,416.0,179,40.68855,-73.9759
31980794,Manhattan,Upper West Side,Entire home/apt,30,680.0,363,40.78927,-73.97954
32012464,Queens,Jackson Heights,Entire home/apt,30,125.0,213,40.75014,-73.87702
32036822,Manhattan,Washington Heights,Private room,30,54.0,331,40.84648,-73.93971
32037535,Brooklyn,Fort Greene,Entire home/apt,30,165.0,271,40.68916,-73.97762
32062843,Queens,Flushing,Entire home/apt,30,130.0,144,40.75443,-73.80575
32081249,Queens,Glendale,Entire home/apt,30,120.0,336,40.69312,-73.89558
32088018,Queens,Long Island City,Private room,365,184.0,358,40.73523,-73.92568
32095900,Staten Island,Arden Heights,Private room,90,40.0,363,40.55013,-74.17432
32102590,Manhattan,Midtown,Entire home/apt,2,266.0,170,40.74772,-73.98682
32108317,Brooklyn,Crown Heights,Entire home/apt,30,129.0,72,40.67635,-73.95253
32125848,Queens,Sunnyside,Private room,30,53.0,98,40.73783,-73.92764
32137481,Manhattan,West Village,Entire home/apt,30,694.0,340,40.73132,-74.00165
32171100,Manhattan,Washington Heights,Private room,5,117.0,216,40.83661,-73.94282
32189288,Manhattan,Chelsea,Entire home/apt,30,283.0,98,40.75348,-74.00047
32234674,Manhattan,Tribeca,Entire home/apt,31,370.0,243,40.71579,-74.00587
32238694,Manhattan,Midtown,Entire home/apt,3,709.0,249,40.75337,-73.96616
32241239,Brooklyn,Flatlands,Private room,30,133.0,173,40.63269,-73.92817
32241276,Queens,East Elmhurst,Entire home/apt,30,107.0,326,40.766617,-73.873802
32242139,Brooklyn,Park Slope,Entire home/apt,30,217.0,343,40.67312,-73.97255
32273036,Queens,Woodside,Private room,30,91.0,364,40.74466,-73.90635
32284910,Queens,East Elmhurst,Private room,30,60.0,90,40.76555,-73.86753
32292954,Queens,East Elmhurst,Private room,30,105.0,160,40.76288,-73.86923
32306605,Manhattan,Midtown,Entire home/apt,31,483.0,132,40.75865,-73.96221
32311383,Brooklyn,Fort Greene,Private room,30,140.0,363,40.68495,-73.974
32334635,Manhattan,West Village,Entire home/apt,30,103.0,278,40.73659,-74.00578
32336400,Manhattan,East Harlem,Entire home/apt,30,209.0,365,40.78854,-73.94745
32354513,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,226.0,220,40.68358,-73.95284
32742238,Brooklyn,Cypress Hills,Private room,30,40.0,334,40.67988,-73.89298
31831929,Brooklyn,Brooklyn Heights,Private room,30,63.0,167,40.69227,-73.99843
31834190,Queens,Woodside,Entire home/apt,30,150.0,68,40.74858,-73.89857
31839994,Queens,Flushing,Entire home/apt,4,185.0,257,40.754854190040014,-73.8035882014206
31854564,Queens,Richmond Hill,Private room,3,99.0,357,40.68358,-73.83081
31856192,Queens,Whitestone,Private room,1,114.0,325,40.78504,-73.82418
31857472,Manhattan,Harlem,Entire home/apt,30,80.0,112,40.82143,-73.94734
31859909,Bronx,Fordham,Private room,30,40.0,0,40.86627,-73.88665
31861671,Manhattan,Harlem,Entire home/apt,30,109.0,66,40.82335,-73.94897
31881052,Brooklyn,South Slope,Entire home/apt,30,85.0,364,40.66157,-73.98741
31885991,Queens,Jamaica,Private room,30,59.0,365,40.68981,-73.78505
31913609,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,230.0,282,40.68512,-73.92291
31931665,Brooklyn,Crown Heights,Private room,30,120.0,83,40.67102,-73.95234
31932152,Bronx,Wakefield,Entire home/apt,30,220.0,321,40.89681,-73.85808
31933373,Brooklyn,Bushwick,Entire home/apt,30,185.0,274,40.69019,-73.91593
32381165,Staten Island,Stapleton,Entire home/apt,30,575.0,175,40.62725,-74.08235
32382542,Brooklyn,East Flatbush,Private room,30,125.0,364,40.6496,-73.9282
32383114,Brooklyn,East Flatbush,Private room,30,117.0,364,40.64935,-73.92837
32392636,Manhattan,East Harlem,Entire home/apt,30,147.0,90,40.80501,-73.93948
32448749,Brooklyn,Prospect Heights,Entire home/apt,30,180.0,124,40.68029,-73.96672
32450788,Brooklyn,Bushwick,Entire home/apt,30,110.0,110,40.70087,-73.92069
32477130,Brooklyn,Clinton Hill,Entire home/apt,30,112.0,94,40.69106,-73.96077
32494256,Brooklyn,Clinton Hill,Entire home/apt,30,212.0,126,40.68922,-73.96347
32495242,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,126.0,92,40.68033,-73.95106
32495771,Brooklyn,Flatbush,Entire home/apt,30,160.0,364,40.64251,-73.95535
32499495,Brooklyn,Columbia St,Entire home/apt,4,323.0,88,40.68487,-74.00168
32501003,Manhattan,Upper East Side,Private room,33,65.0,215,40.76908,-73.95544
32502180,Staten Island,Arden Heights,Entire home/apt,30,94.0,230,40.54652,-74.17551
32531409,Queens,Jamaica Estates,Entire home/apt,30,215.0,186,40.71891,-73.78212
32541475,Manhattan,Midtown,Private room,180,250.0,263,40.74929,-73.98228
32544596,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,131.0,334,40.68446,-73.91493
32549155,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,145.0,16,40.69002,-73.9342
32552611,Manhattan,East Harlem,Private room,30,69.0,306,40.813591,-73.935547
32575757,Brooklyn,East New York,Private room,30,35.0,91,40.66821,-73.89567
32589616,Manhattan,Washington Heights,Private room,30,90.0,180,40.84567,-73.94028
32590674,Manhattan,Murray Hill,Entire home/apt,1,416.0,216,40.74718,-73.9742
32595489,Queens,Rosedale,Private room,31,64.0,365,40.66852,-73.73619
32746895,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,180.0,161,40.6793,-73.95273
32790563,Manhattan,Harlem,Private room,30,100.0,173,40.80087,-73.95301
32801102,Manhattan,Kips Bay,Entire home/apt,30,234.0,169,40.74215,-73.97811
32809387,Queens,Arverne,Private room,2,238.0,179,40.59369,-73.79329
32820849,Brooklyn,Bedford-Stuyvesant,Entire home/apt,31,150.0,206,40.6841,-73.92712
32842295,Brooklyn,Flatlands,Private room,30,40.0,89,40.625,-73.92799
32844072,Queens,East Elmhurst,Entire home/apt,30,78.0,102,40.76499,-73.87989
32845010,Queens,Fresh Meadows,Entire home/apt,30,110.0,270,40.73461,-73.79074
32845331,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,233.0,217,40.68488,-73.95466
32845516,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,206.0,220,40.68567,-73.95318
32847146,Manhattan,Washington Heights,Private room,30,44.0,276,40.8493,-73.93821
32856048,Manhattan,West Village,Entire home/apt,31,387.0,271,40.729222,-74.002791
32857378,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,206.0,236,40.68413,-73.95233
32857674,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,206.0,231,40.68355,-73.95401
32858018,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,185.0,230,40.68355,-73.95402
32865732,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,30,135.0,146,40.66049,-73.96164
32890299,Staten Island,St. George,Private room,30,71.0,90,40.63794,-74.08271
32894678,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,77.0,334,40.68533,-73.91493
32913140,Brooklyn,Red Hook,Entire home/apt,30,230.0,133,40.67791,-74.00795
32915763,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,135.0,20,40.68405,-73.9301
32923358,Manhattan,Upper West Side,Private room,30,140.0,88,40.78804,-73.97122
32926070,Manhattan,Hell's Kitchen,Entire home/apt,31,367.0,236,40.761164,-73.997741
32926087,Manhattan,Hell's Kitchen,Entire home/apt,31,517.0,62,40.761164,-73.997741
32933643,Manhattan,Upper East Side,Entire home/apt,30,120.0,364,40.78258,-73.94507
32935473,Queens,Ditmars Steinway,Private room,30,63.0,89,40.77239,-73.91528
32937780,Manhattan,East Harlem,Entire home/apt,30,98.0,213,40.80645,-73.94145
32940047,Bronx,Hunts Point,Private room,30,85.0,273,40.81767,-73.8899
32940382,Bronx,Hunts Point,Private room,30,65.0,306,40.81767,-73.8899
32943764,Manhattan,Harlem,Entire home/apt,30,295.0,365,40.80663,-73.94609
32959357,Queens,Kew Gardens Hills,Private room,30,70.0,89,40.72209,-73.81082
32990282,Queens,Ditmars Steinway,Entire home/apt,30,350.0,339,40.77365,-73.91592
32990477,Brooklyn,Williamsburg,Entire home/apt,30,265.0,321,40.71557,-73.96641
33005220,Bronx,Morris Heights,Entire home/apt,30,109.0,312,40.8461,-73.9156
33010488,Manhattan,Midtown,Entire home/apt,6,456.0,173,40.76018,-73.96938
33012494,Brooklyn,Williamsburg,Entire home/apt,30,187.0,256,40.71805,-73.95851
33038705,Brooklyn,Greenpoint,Private room,3,184.0,175,40.72112,-73.93851
33040208,Brooklyn,Williamsburg,Entire home/apt,30,94.0,63,40.70985,-73.95799
33055126,Manhattan,Hell's Kitchen,Entire home/apt,30,72.0,84,40.7627,-73.98631
33061311,Brooklyn,Bedford-Stuyvesant,Entire home/apt,4,275.0,107,40.68272,-73.91957
33070946,Brooklyn,Williamsburg,Private room,1,165.0,39,40.71334,-73.96591
33077083,Brooklyn,Gravesend,Private room,30,144.0,269,40.60424,-73.987
33094622,Queens,St. Albans,Private room,30,25.0,150,40.68501436720152,-73.76738935688353
33097219,Staten Island,Grymes Hill,Entire home/apt,30,270.0,44,40.61483,-74.08846
33101073,Manhattan,Upper East Side,Private room,30,110.0,75,40.76324,-73.96031
33101286,Manhattan,West Village,Entire home/apt,1,614.0,62,40.73269,-74.00254
33127307,Queens,St. Albans,Private room,5,57.0,90,40.68514,-73.76958
33127624,Queens,Rosedale,Private room,30,90.0,365,40.66635,-73.73751
33133494,Manhattan,Upper West Side,Private room,30,70.0,62,40.80249508658761,-73.9645143225789
33135950,Brooklyn,Flatbush,Entire home/apt,2,225.0,241,40.64842,-73.96601
33138120,Manhattan,Midtown,Entire home/apt,30,336.0,253,40.76521,-73.97932
33559960,Manhattan,East Village,Private room,30,141.0,179,40.73362,-73.98831
33560323,Brooklyn,Windsor Terrace,Entire home/apt,30,136.0,335,40.65442,-73.97842
33580893,Manhattan,Greenwich Village,Hotel room,1,608.0,354,40.73512,-73.99705
33580907,Manhattan,Greenwich Village,Hotel room,1,568.0,358,40.73544,-73.99747
33582776,Manhattan,East Village,Private room,30,91.0,199,40.72331,-73.98431
33589554,Queens,Springfield Gardens,Private room,3,239.0,148,40.66285,-73.74867
33589697,Queens,Rosedale,Entire home/apt,30,194.0,335,40.67486,-73.73381
32607488,Brooklyn,East New York,Private room,30,42.0,268,40.66762,-73.89573
32611458,Brooklyn,Bedford-Stuyvesant,Private room,30,70.0,28,40.68275,-73.92338
32611977,Bronx,Belmont,Private room,3,91.0,171,40.85717,-73.89388
32612167,Manhattan,East Harlem,Entire home/apt,30,95.0,32,40.80281,-73.93344
32616393,Brooklyn,East New York,Private room,30,38.0,106,40.66951,-73.89381
32618577,Brooklyn,East New York,Private room,30,33.0,174,40.66771,-73.89566
32618716,Brooklyn,East New York,Private room,30,38.0,173,40.66928,-73.89383
32619108,Brooklyn,East New York,Private room,30,45.0,114,40.66802,-73.89382
32634041,Queens,Far Rockaway,Entire home/apt,30,160.0,130,40.5965,-73.74879
32636494,Manhattan,Harlem,Entire home/apt,31,202.0,83,40.80393,-73.95571
32666534,Brooklyn,Prospect Heights,Entire home/apt,30,550.0,173,40.67733,-73.972
32669154,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,143.0,83,40.69256,-73.94876
32670456,Manhattan,Upper West Side,Entire home/apt,60,74.0,68,40.78102,-73.9774
32670715,Brooklyn,Sheepshead Bay,Entire home/apt,30,220.0,179,40.58532,-73.93191
32705496,Manhattan,Harlem,Private room,4,200.0,29,40.80240950036626,-73.95438226615751
32714790,Manhattan,Washington Heights,Entire home/apt,30,160.0,269,40.83779,-73.94191
32721564,Queens,Richmond Hill,Entire home/apt,30,143.0,364,40.70004,-73.83928
33141938,Manhattan,Inwood,Private room,30,40.0,30,40.86427,-73.92149
33155194,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,209.0,44,40.68456,-73.93987
33161761,Manhattan,West Village,Entire home/apt,30,209.0,77,40.7347,-74.00355
33162983,Manhattan,Upper West Side,Entire home/apt,30,232.0,365,40.799744,-73.961494
33168922,Bronx,Co-op City,Private room,30,43.0,286,40.8663,-73.82304
33169141,Queens,East Elmhurst,Entire home/apt,30,69.0,160,40.76282,-73.86856
33175415,Brooklyn,Gravesend,Entire home/apt,30,83.0,151,40.58717,-73.97176
33180845,Manhattan,Washington Heights,Private room,1,96.0,82,40.83197,-73.94286
33214803,Bronx,Mount Hope,Private room,30,56.0,365,40.84678,-73.90422
33247747,Queens,Flushing,Private room,30,68.0,0,40.75021,-73.82868
33269114,Manhattan,Financial District,Entire home/apt,30,300.0,180,40.70529,-74.01549
33271828,Brooklyn,Sunset Park,Entire home/apt,30,154.0,119,40.66307,-73.99251
33273859,Brooklyn,Park Slope,Entire home/apt,30,187.0,98,40.68007,-73.97686
33275894,Queens,Flushing,Private room,30,38.0,365,40.74988,-73.82736
33276141,Queens,Flushing,Private room,30,50.0,356,40.74821,-73.82934
33334476,Brooklyn,Williamsburg,Entire home/apt,30,395.0,170,40.71922,-73.94383
33340151,Manhattan,Harlem,Private room,30,174.0,90,40.81949,-73.94009
33346748,Brooklyn,Kensington,Entire home/apt,30,795.0,363,40.64517,-73.98116
33346826,Manhattan,Midtown,Private room,30,159.0,88,40.74749,-73.98282
33348910,Queens,Flushing,Private room,7,72.0,9,40.76504746712766,-73.81760626870717
33387469,Manhattan,Kips Bay,Entire home/apt,3,394.0,279,40.7412670726252,-73.98304477370155
33421406,Queens,Kew Gardens,Private room,30,49.0,336,40.710194,-73.828796
33423849,Queens,Kew Gardens,Private room,30,64.0,320,40.71019,-73.8288
33439687,Queens,Glendale,Entire home/apt,30,138.0,267,40.7051795825211,-73.85996986180544
33442531,Manhattan,Lower East Side,Private room,30,150.0,179,40.72104,-73.98411
33448577,Manhattan,Midtown,Entire home/apt,4,686.0,249,40.7534,-73.96617
33451456,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,276.0,305,40.68236,-73.91232
33611809,Manhattan,Kips Bay,Entire home/apt,30,209.0,305,40.73891067504883,-73.98082733154297
33613736,Bronx,Fordham,Private room,30,43.0,152,40.86648,-73.8888
33632312,Brooklyn,East New York,Entire home/apt,30,235.0,178,40.66231,-73.8978
33635511,Manhattan,Harlem,Entire home/apt,30,99.0,196,40.82323,-73.9408
33642152,Manhattan,East Harlem,Private room,31,35.0,77,40.79579,-73.93123
33653706,Manhattan,Upper East Side,Entire home/apt,30,510.0,267,40.77077102661133,-73.95748138427734
33654747,Manhattan,Nolita,Entire home/apt,30,166.0,178,40.7223,-73.9962
33660911,Queens,Astoria,Private room,30,420.0,178,40.76231,-73.91844
33664484,Queens,Kew Gardens Hills,Entire home/apt,30,270.0,241,40.72807,-73.82073
33677607,Brooklyn,East Flatbush,Private room,30,65.0,353,40.65494,-73.91662
33683407,Manhattan,Kips Bay,Entire home/apt,30,110.0,296,40.74174,-73.97805
33689832,Manhattan,Harlem,Private room,30,85.0,83,40.82339,-73.94827
33705274,Manhattan,Upper West Side,Private room,30,90.0,60,40.78849,-73.97644
33716043,Manhattan,Washington Heights,Private room,30,54.0,365,40.84846,-73.93323
33725862,Brooklyn,Bushwick,Private room,30,62.0,360,40.69038,-73.91228
33735398,Brooklyn,Bushwick,Entire home/apt,30,170.0,120,40.68862,-73.90912
33743082,Brooklyn,Cypress Hills,Entire home/apt,30,80.0,156,40.68851,-73.87265
33752082,Queens,Maspeth,Private room,719,55.0,364,40.7381,-73.89667
33765725,Bronx,Pelham Gardens,Private room,30,315.0,365,40.86873,-73.84456
33776576,Queens,Astoria,Entire home/apt,30,204.0,302,40.75993,-73.91071
33785477,Brooklyn,Bushwick,Entire home/apt,3,255.0,228,40.69833,-73.92922
33820675,Queens,Kew Gardens,Private room,30,44.0,273,40.71019,-73.8288
33823598,Queens,Jamaica,Private room,1,55.0,92,40.68471,-73.76742
33835992,Brooklyn,East New York,Entire home/apt,30,84.0,238,40.66044,-73.89917
33853465,Brooklyn,Bushwick,Entire home/apt,30,171.0,269,40.70496,-73.92017
33873570,Brooklyn,East Flatbush,Private room,30,42.0,269,40.64437,-73.92695
33873780,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,30,293.0,99,40.65758,-73.95432
33875614,Manhattan,Harlem,Entire home/apt,30,100.0,88,40.81125,-73.94427
33877798,Manhattan,Upper East Side,Entire home/apt,30,108.0,178,40.77851,-73.95248
33883497,Brooklyn,Crown Heights,Entire home/apt,2,240.0,328,40.67829,-73.94821
33883949,Bronx,Morris Park,Private room,30,60.0,35,40.85375,-73.85185
33903300,Brooklyn,Bedford-Stuyvesant,Private room,5,345.0,185,40.68974,-73.94012
34150118,Manhattan,East Harlem,Entire home/apt,30,170.0,180,40.79337,-73.93392
34165293,Queens,Woodside,Private room,30,69.0,304,40.74454,-73.90621
34172085,Manhattan,Inwood,Private room,30,49.0,329,40.86269,-73.926
34175118,Manhattan,Little Italy,Entire home/apt,30,133.0,339,40.719844818115234,-73.99642944335938
34181803,Manhattan,Hell's Kitchen,Private room,30,355.0,364,40.76238,-73.99408
34183108,Brooklyn,Bedford-Stuyvesant,Private room,3,260.0,88,40.68869,-73.94618
33469797,Queens,Jamaica,Entire home/apt,30,82.0,245,40.67323,-73.77715
33485978,Brooklyn,Gowanus,Entire home/apt,25,150.0,33,40.66867125356893,-73.99092850095495
33491707,Brooklyn,Park Slope,Entire home/apt,30,169.0,197,40.66736,-73.98157
33516105,Manhattan,East Village,Entire home/apt,30,248.0,95,40.72226,-73.9834
33521985,Queens,St. Albans,Private room,2,360.0,354,40.70025,-73.7491
33533601,Manhattan,Chinatown,Private room,31,91.0,217,40.71639,-73.99086
33534624,Manhattan,Chinatown,Private room,30,91.0,237,40.71474,-73.99096
33910078,Brooklyn,Bedford-Stuyvesant,Private room,30,157.0,178,40.69212,-73.93272
